Index,Points,Expansions,PlayerCount,Platform,A Sickening Lurch,Arborec,Argent Flight,Avarice Rex,Barony of Letnev,Clan of Saar,Crimson Rebellion,Deepwrought Scholarate,El Nen Janovet,Embers of Muaat,Emirates of Hacan,Empyrean,Expansions_y,Federation of Sol,Firmament,Ghosts of Creuss,Il Na Viroset,"Il Sai Lakoe, Herald of Thorns",Keleres Argent,Keleres Mentak,KeleresMentakArgent,KeleresMentakMentak,KeleresMentakXxcha,Keleres Xxcha,L1Z1X Mindnet,Last Bastion,Mahact Gene-Sorcerers,Mentak Coalition,Naalu Collective,Naaz-Rokha Alliance,Nekro Virus,Nomad,Obsidian,Platform_y,PlayerCount_y,Radiant Aur,Ral Nel Consortium,Ruby Monarch,Saint of Swords,Sardakk N'orr,Titans of Ul,Universities of Jol-Nar,Vuil'raith Cabal,Winnu,Xxcha Kingdom,Yin Brotherhood,Yssaril Tribes
16658,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
16674,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
16866,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,0
16932,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,0,0,0
16998,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,0
17064,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
17160,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,1,0
17161,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,1,0,0,0
17178,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
17190,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
17465,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,0
17471,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,1,0,0,0,0
17549,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,0
17606,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,0,1,0
11891,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
12084,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
12357,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
12532,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
13140,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
13214,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
13283,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
13419,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,1,1,0,0
13445,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,1,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
13653,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
13776,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
13932,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,0
14034,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
14066,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,1,1,0,0
14164,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,1,1
14343,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,1,0,0
14703,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
14749,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,0
14772,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
14802,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
14856,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,1,0
14884,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,1
15048,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
15103,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,1
15113,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
15183,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
15203,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
15221,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,1
15228,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
15305,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
15308,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
15344,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,1,0
15457,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
15506,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
15533,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,1,1,0,0
15557,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,1
15624,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
15659,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,1,0
15701,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,1,0,1,0,1
15727,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
15798,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,1,0,0
15900,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,1,0,0
15939,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,1,1,1,0
15952,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
15954,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
15963,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,1,0
15974,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
16001,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
16098,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,1,0,1,0,0
16175,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,1,0
16190,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,1
16231,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,1,1,0,0
16235,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
16271,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
16359,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,1,0,0
16390,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
16443,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
16451,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
16476,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,1,1,0,0
16529,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
16570,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,1,1,0,0
16592,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,1,1,0,0
16651,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
16655,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
16919,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
17166,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,0,0
17228,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,1
17278,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,1,1,0
17319,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,0
17389,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
17394,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,0
17401,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
17463,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,1,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
17614,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,1,0,0
17617,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,1,0,0
17686,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,1
17696,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
17760,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,1,1,0,0
17789,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,1
12154,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,1,0,0,0
12413,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,1,0,0
12422,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,1,0,0,0,0,0
