Index,WinningFaction
2839,RalNelConsortium
2848,Vuil'raithCabal
2853,NaaluCollective
2859,KeleresMentak
2865,YinBrotherhood
2866,UniversitiesofJolNar
2868,YssarilTribes
2871,TitansofUl
2875,CrimsonRebellion
2883,GhostsofCreuss
2885,MentakCoalition
2899,RalNelConsortium
2923,MahactGeneSorcerers
2939,RalNelConsortium
2944,EmiratesofHacan
2945,Empyrean
2947,RalNelConsortium
2949,Winnu
2954,EmiratesofHacan
2966,GhostsofCreuss
2972,MentakCoalition
2973,Winnu
2975,YinBrotherhood
2977,YssarilTribes
2979,YinBrotherhood
2982,BaronyofLetnev
2990,SardakkN'orr
2994,RalNelConsortium
3002,BaronyofLetnev
3013,CrimsonRebellion
3024,YssarilTribes
3025,DeepwroughtScholarate
3030,DeepwroughtScholarate
3035,XxchaKingdom
3038,DeepwroughtScholarate
3042,Vuil'raithCabal
3046,DeepwroughtScholarate
3047,MentakCoalition
3049,CrimsonRebellion
3055,NekroVirus
3061,NaaluCollective
3066,CrimsonRebellion
3082,Nomad
3086,MentakCoalition
3088,RalNelConsortium
3090,TitansofUl
3091,EmbersofMuaat
3096,GhostsofCreuss
3100,UniversitiesofJolNar
3102,Nomad
3106,GhostsofCreuss
3115,CrimsonRebellion
3128,SardakkN'orr
3130,MahactGeneSorcerers
3132,MahactGeneSorcerers
3133,DeepwroughtScholarate
3137,MahactGeneSorcerers
3149,EmiratesofHacan
3151,TitansofUl
3153,GhostsofCreuss
3158,BaronyofLetnev
3163,DeepwroughtScholarate
3164,GhostsofCreuss
3171,DeepwroughtScholarate
3173,FederationofSol
3176,TitansofUl
3178,Nomad
3181,XxchaKingdom
3182,L1Z1XMindnet
3186,RalNelConsortium
3194,XxchaKingdom
3202,UniversitiesofJolNar
3215,NaaluCollective
3222,NaazRokhaAlliance
3226,DeepwroughtScholarate
3230,BaronyofLetnev
3241,DeepwroughtScholarate
3242,FederationofSol
3243,BaronyofLetnev
3244,ArgentFlight
3247,BaronyofLetnev
3248,MentakCoalition
3259,TitansofUl
3268,Empyrean
3269,NaaluCollective
3272,MentakCoalition
3296,RalNelConsortium
3311,Firmament
3312,NekroVirus
3319,KeleresMentak
3326,EmbersofMuaat
3332,YinBrotherhood
3334,Vuil'raithCabal
3336,ClanofSaar
3342,MentakCoalition
3345,DeepwroughtScholarate
3349,NaaluCollective
3354,RalNelConsortium
3359,Vuil'raithCabal
3363,Firmament
3366,MahactGeneSorcerers
3379,RalNelConsortium
3383,CrimsonRebellion
3387,GhostsofCreuss
3388,L1Z1XMindnet
3389,Arborec
3408,DeepwroughtScholarate
3409,Vuil'raithCabal
3410,Arborec
3416,SardakkN'orr
3419,UniversitiesofJolNar
3420,CrimsonRebellion
3422,Empyrean
3423,NekroVirus
3428,UniversitiesofJolNar
3429,BaronyofLetnev
3434,BaronyofLetnev
3437,YinBrotherhood
3438,ClanofSaar
3439,SardakkN'orr
3440,ArgentFlight
3444,MahactGeneSorcerers
3446,KeleresMentak
3448,Vuil'raithCabal
3459,Firmament
3460,NekroVirus
3461,MahactGeneSorcerers
3467,CrimsonRebellion
3476,EmbersofMuaat
3480,YssarilTribes
3485,Vuil'raithCabal
3491,MahactGeneSorcerers
3498,RalNelConsortium
3500,Winnu
3505,L1Z1XMindnet
3509,YssarilTribes
3512,FederationofSol
3520,UniversitiesofJolNar
3521,Vuil'raithCabal
3527,ClanofSaar
3530,Empyrean
3532,SardakkN'orr
3533,Winnu
3536,EmbersofMuaat
3550,Arborec
3566,EmbersofMuaat
3571,EmiratesofHacan
3572,LastBastion
3577,YssarilTribes
3582,GhostsofCreuss
3604,SardakkN'orr
3605,EmiratesofHacan
3606,BaronyofLetnev
3615,Winnu
3630,RalNelConsortium
3650,L1Z1XMindnet
4020,GhostsofCreuss
16,Empyrean
24,Winnu
49,FederationofSol
63,RalNelConsortium
110,Empyrean
130,TitansofUl
219,SardakkN'orr
226,YinBrotherhood
326,ClanofSaar
341,EmiratesofHacan
351,Empyrean
451,MahactGeneSorcerers
473,Vuil'raithCabal
670,UniversitiesofJolNar
704,CrimsonRebellion
757,CrimsonRebellion
776,FederationofSol
1004,Empyrean
1028,ClanofSaar
1060,CrimsonRebellion
1068,Winnu
1080,FederationofSol
1094,FederationofSol
1154,Winnu
1198,LastBastion
1211,NaazRokhaAlliance
1218,Winnu
1229,MahactGeneSorcerers
1343,LastBastion
1388,Empyrean
1421,LastBastion
1444,TitansofUl
1614,Nomad
1670,KeleresMentak
1734,Nomad
1758,GhostsofCreuss
1842,Empyrean
1943,ClanofSaar
2011,EmbersofMuaat
2146,BaronyofLetnev
2229,Vuil'raithCabal
2269,Empyrean
2308,ClanofSaar
2332,KeleresMentak
2409,FederationofSol
2410,Empyrean
2564,Empyrean
2597,CrimsonRebellion
2612,Arborec
2630,NekroVirus
2659,Vuil'raithCabal
2765,DeepwroughtScholarate
2864,SardakkN'orr
2962,CrimsonRebellion
3077,FederationofSol
3111,GhostsofCreuss
3150,YinBrotherhood
3298,LastBastion
3399,CrimsonRebellion
3492,GhostsofCreuss
3517,Empyrean
3578,GhostsofCreuss
3589,CrimsonRebellion
3690,L1Z1XMindnet
13,KeleresMentak
100,KeleresMentak
162,ClanofSaar
246,DeepwroughtScholarate
278,UniversitiesofJolNar
316,ClanofSaar
333,ClanofSaar
413,SardakkN'orr
458,Nomad
467,ClanofSaar
487,ClanofSaar
494,MentakCoalition
537,Empyrean
595,ClanofSaar
610,BaronyofLetnev
697,CrimsonRebellion
722,Arborec
734,NaaluCollective
795,FederationofSol
822,EmbersofMuaat
840,ClanofSaar
955,MahactGeneSorcerers
1055,XxchaKingdom
1092,CrimsonRebellion
1099,CrimsonRebellion
1109,NekroVirus
1238,NekroVirus
1251,YssarilTribes
1357,UniversitiesofJolNar
1370,YssarilTribes
1374,DeepwroughtScholarate
1410,MahactGeneSorcerers
1429,ClanofSaar
1468,FederationofSol
1493,ClanofSaar
1561,ArgentFlight
1596,Nomad
1672,CrimsonRebellion
1728,Nomad
1887,EmiratesofHacan
1930,EmbersofMuaat
1976,Vuil'raithCabal
2012,BaronyofLetnev
2086,RalNelConsortium
2105,ClanofSaar
2108,CrimsonRebellion
2310,ClanofSaar
2359,FederationofSol
2566,YssarilTribes
2594,EmbersofMuaat
2620,GhostsofCreuss
2641,DeepwroughtScholarate
2729,UniversitiesofJolNar
2768,EmbersofMuaat
2903,Vuil'raithCabal
2921,LastBastion
3117,ClanofSaar
3136,ClanofSaar
3192,CrimsonRebellion
3346,YssarilTribes
3415,CrimsonRebellion
3462,XxchaKingdom
3463,SardakkN'orr
3518,YssarilTribes
3553,CrimsonRebellion
118,Winnu
187,LastBastion
194,YinBrotherhood
289,GhostsofCreuss
502,DeepwroughtScholarate
638,NaazRokhaAlliance
740,NaazRokhaAlliance
809,DeepwroughtScholarate
837,Empyrean
846,Nomad
860,ArgentFlight
879,MahactGeneSorcerers
888,Empyrean
923,FederationofSol
1001,YssarilTribes
1002,TitansofUl
1021,Vuil'raithCabal
1228,DeepwroughtScholarate
1255,DeepwroughtScholarate
1304,DeepwroughtScholarate
1313,MahactGeneSorcerers
1348,DeepwroughtScholarate
1573,DeepwroughtScholarate
1633,LastBastion
1870,CrimsonRebellion
1915,Nomad
1923,RalNelConsortium
2001,Firmament
2117,NaazRokhaAlliance
2271,DeepwroughtScholarate
2309,YssarilTribes
2381,DeepwroughtScholarate
2446,EmiratesofHacan
2476,DeepwroughtScholarate
2570,RalNelConsortium
2640,DeepwroughtScholarate
2679,RalNelConsortium
2684,KeleresMentak
2707,CrimsonRebellion
2712,FederationofSol
2742,CrimsonRebellion
2743,BaronyofLetnev
2803,DeepwroughtScholarate
2863,DeepwroughtScholarate
3006,DeepwroughtScholarate
3010,EmiratesofHacan
3169,CrimsonRebellion
3183,YinBrotherhood
3213,DeepwroughtScholarate
3220,RalNelConsortium
3278,LastBastion
3286,CrimsonRebellion
3317,Arborec
3331,MahactGeneSorcerers
3335,L1Z1XMindnet
3344,LastBastion
3417,LastBastion
3433,LastBastion
3443,NaazRokhaAlliance
3511,UniversitiesofJolNar
3528,DeepwroughtScholarate
3567,L1Z1XMindnet
3568,RalNelConsortium
3573,EmbersofMuaat
3594,CrimsonRebellion
3610,RalNelConsortium
37,BaronyofLetnev
87,L1Z1XMindnet
117,YinBrotherhood
151,GhostsofCreuss
238,XxchaKingdom
253,GhostsofCreuss
318,YssarilTribes
331,Winnu
465,YinBrotherhood
482,UniversitiesofJolNar
520,L1Z1XMindnet
534,EmbersofMuaat
613,GhostsofCreuss
636,Vuil'raithCabal
719,Nomad
788,NekroVirus
793,GhostsofCreuss
798,MentakCoalition
799,SardakkN'orr
811,Vuil'raithCabal
830,L1Z1XMindnet
872,Winnu
1079,NekroVirus
1089,ClanofSaar
1103,ClanofSaar
1136,CrimsonRebellion
1265,L1Z1XMindnet
1289,Nomad
1299,TitansofUl
1438,NaazRokhaAlliance
1442,Arborec
1455,GhostsofCreuss
1553,Winnu
1619,MahactGeneSorcerers
1627,LastBastion
1632,BaronyofLetnev
1650,UniversitiesofJolNar
1823,NaazRokhaAlliance
1871,ClanofSaar
1950,MahactGeneSorcerers
1973,XxchaKingdom
1987,YinBrotherhood
2079,CrimsonRebellion
2130,DeepwroughtScholarate
2433,EmbersofMuaat
2527,NekroVirus
2534,NaaluCollective
2578,EmbersofMuaat
2589,DeepwroughtScholarate
2601,MentakCoalition
2616,Vuil'raithCabal
2629,ClanofSaar
2638,GhostsofCreuss
2644,ClanofSaar
2701,TitansofUl
2731,NaazRokhaAlliance
2823,Arborec
2872,MahactGeneSorcerers
3185,GhostsofCreuss
3198,MahactGeneSorcerers
3238,TitansofUl
3348,UniversitiesofJolNar
3381,DeepwroughtScholarate
3427,Winnu
3564,TitansofUl
3565,EmiratesofHacan
46,Winnu
362,FederationofSol
394,ArgentFlight
441,NaazRokhaAlliance
445,UniversitiesofJolNar
499,Arborec
593,LastBastion
607,KeleresMentak
635,UniversitiesofJolNar
678,BaronyofLetnev
726,DeepwroughtScholarate
744,EmiratesofHacan
771,Vuil'raithCabal
948,NaaluCollective
956,Nomad
1081,NaazRokhaAlliance
1116,NekroVirus
1138,MahactGeneSorcerers
1191,DeepwroughtScholarate
1226,Arborec
1564,GhostsofCreuss
1585,UniversitiesofJolNar
1591,YssarilTribes
1648,Arborec
1668,DeepwroughtScholarate
1764,KeleresMentak
1772,YinBrotherhood
1882,DeepwroughtScholarate
2093,XxchaKingdom
2106,SardakkN'orr
2109,Arborec
2312,CrimsonRebellion
2396,CrimsonRebellion
2412,LastBastion
2419,Nomad
2512,DeepwroughtScholarate
2595,TitansofUl
2623,NaaluCollective
2642,EmiratesofHacan
2758,FederationofSol
2778,UniversitiesofJolNar
2826,YssarilTribes
2884,Empyrean
2902,CrimsonRebellion
3028,YssarilTribes
3032,MahactGeneSorcerers
3040,RalNelConsortium
3095,LastBastion
3114,Arborec
3126,KeleresMentak
3138,DeepwroughtScholarate
3167,LastBastion
3267,L1Z1XMindnet
3303,SardakkN'orr
3324,MahactGeneSorcerers
3330,TitansofUl
3341,KeleresMentak
3425,Empyrean
3481,YinBrotherhood
3493,YinBrotherhood
3494,EmiratesofHacan
3501,ClanofSaar
3542,LastBastion
3560,XxchaKingdom
3581,MentakCoalition
3587,DeepwroughtScholarate
3624,MahactGeneSorcerers
36,RalNelConsortium
75,L1Z1XMindnet
229,TitansofUl
266,BaronyofLetnev
281,Arborec
288,TitansofUl
443,RalNelConsortium
452,MahactGeneSorcerers
505,DeepwroughtScholarate
605,RalNelConsortium
655,Empyrean
742,MahactGeneSorcerers
937,DeepwroughtScholarate
986,Nomad
1043,CrimsonRebellion
1075,NaazRokhaAlliance
1132,GhostsofCreuss
1152,RalNelConsortium
1157,RalNelConsortium
1169,FederationofSol
1287,RalNelConsortium
1375,CrimsonRebellion
1488,CrimsonRebellion
1560,FederationofSol
1566,NaaluCollective
1576,YssarilTribes
1615,RalNelConsortium
1747,Vuil'raithCabal
1776,TitansofUl
2008,FederationofSol
2066,EmiratesofHacan
2173,Winnu
2177,RalNelConsortium
2206,DeepwroughtScholarate
2223,DeepwroughtScholarate
2301,Arborec
2407,UniversitiesofJolNar
2417,MentakCoalition
2456,Vuil'raithCabal
2486,YssarilTribes
2533,GhostsofCreuss
2574,Vuil'raithCabal
2677,YssarilTribes
2685,RalNelConsortium
2700,UniversitiesofJolNar
2761,RalNelConsortium
2764,TitansofUl
2809,Firmament
2847,YinBrotherhood
2855,Winnu
2905,RalNelConsortium
3000,CrimsonRebellion
3008,LastBastion
3078,BaronyofLetnev
3145,ClanofSaar
3148,L1Z1XMindnet
3208,RalNelConsortium
3292,GhostsofCreuss
3304,FederationofSol
3374,DeepwroughtScholarate
3398,CrimsonRebellion
3412,Vuil'raithCabal
3430,DeepwroughtScholarate
3482,MahactGeneSorcerers
3495,YssarilTribes
3503,NekroVirus
3561,RalNelConsortium
3569,Arborec
3590,TitansofUl
3599,Vuil'raithCabal
3612,EmbersofMuaat
9,CrimsonRebellion
170,FederationofSol
248,EmbersofMuaat
354,DeepwroughtScholarate
363,Winnu
378,MahactGeneSorcerers
379,DeepwroughtScholarate
417,GhostsofCreuss
440,Empyrean
503,EmiratesofHacan
549,KeleresMentak
575,SardakkN'orr
580,NekroVirus
642,FederationofSol
720,KeleresMentak
905,ClanofSaar
1051,Winnu
1053,RalNelConsortium
1070,CrimsonRebellion
1128,Vuil'raithCabal
1147,MentakCoalition
1171,UniversitiesofJolNar
1258,Vuil'raithCabal
1295,Vuil'raithCabal
1318,CrimsonRebellion
1354,CrimsonRebellion
1371,Empyrean
1480,DeepwroughtScholarate
1486,Arborec
1515,NaaluCollective
1527,NekroVirus
1543,MahactGeneSorcerers
1556,Vuil'raithCabal
1618,FederationofSol
1652,NekroVirus
1741,Vuil'raithCabal
1797,Arborec
1826,YinBrotherhood
1872,CrimsonRebellion
1946,GhostsofCreuss
1955,LastBastion
2140,CrimsonRebellion
2188,CrimsonRebellion
2218,Firmament
2291,Nomad
2320,Vuil'raithCabal
2323,Vuil'raithCabal
2328,RalNelConsortium
2372,BaronyofLetnev
2388,Vuil'raithCabal
2403,KeleresXxcha
2437,Empyrean
2466,UniversitiesofJolNar
2542,DeepwroughtScholarate
2550,CrimsonRebellion
2602,NekroVirus
2674,MahactGeneSorcerers
2740,NaaluCollective
2755,NekroVirus
2791,Vuil'raithCabal
2851,MahactGeneSorcerers
2929,L1Z1XMindnet
2978,Vuil'raithCabal
3037,CrimsonRebellion
3080,BaronyofLetnev
3107,Vuil'raithCabal
3119,TitansofUl
3121,MentakCoalition
3426,GhostsofCreuss
3449,Nomad
3466,EmbersofMuaat
3513,Vuil'raithCabal
3546,DeepwroughtScholarate
3613,GhostsofCreuss
116,TitansofUl
152,TitansofUl
193,TitansofUl
197,FederationofSol
202,TitansofUl
230,SardakkN'orr
257,NaaluCollective
345,NaaluCollective
367,Firmament
368,DeepwroughtScholarate
403,TitansofUl
439,FederationofSol
492,YinBrotherhood
525,EmbersofMuaat
628,L1Z1XMindnet
696,Empyrean
711,NekroVirus
717,Arborec
737,NaazRokhaAlliance
881,EmiratesofHacan
911,Empyrean
916,Nomad
974,Empyrean
1015,LastBastion
1027,TitansofUl
1102,RalNelConsortium
1185,MentakCoalition
1203,UniversitiesofJolNar
1312,Arborec
1459,TitansofUl
1563,NaaluCollective
1572,DeepwroughtScholarate
1605,Firmament
1659,RalNelConsortium
1660,Winnu
1732,LastBastion
1744,Winnu
1763,TitansofUl
1873,DeepwroughtScholarate
1895,GhostsofCreuss
1919,L1Z1XMindnet
1928,TitansofUl
2035,KeleresMentak
2056,TitansofUl
2060,L1Z1XMindnet
2062,EmbersofMuaat
2143,NaazRokhaAlliance
2157,UniversitiesofJolNar
2194,UniversitiesofJolNar
2233,BaronyofLetnev
2319,GhostsofCreuss
2324,Vuil'raithCabal
2346,UniversitiesofJolNar
2367,YinBrotherhood
2373,SardakkN'orr
2458,Firmament
2468,ArgentFlight
2499,SardakkN'orr
2510,BaronyofLetnev
2546,KeleresMentak
2549,Empyrean
2579,CrimsonRebellion
2583,TitansofUl
2747,CrimsonRebellion
2759,RalNelConsortium
2793,EmbersofMuaat
2889,MahactGeneSorcerers
2964,RalNelConsortium
3105,FederationofSol
3129,RalNelConsortium
3157,MahactGeneSorcerers
3343,Winnu
3424,GhostsofCreuss
3447,Arborec
3454,YinBrotherhood
3486,LastBastion
3502,Arborec
3507,EmiratesofHacan
3586,Firmament
10,Empyrean
56,SardakkN'orr
72,TitansofUl
94,EmbersofMuaat
168,NekroVirus
259,Nomad
264,NaaluCollective
424,NaaluCollective
471,TitansofUl
488,EmbersofMuaat
529,NaazRokhaAlliance
531,MahactGeneSorcerers
553,L1Z1XMindnet
559,KeleresMentak
577,LastBastion
587,YinBrotherhood
647,CrimsonRebellion
709,Arborec
716,TitansofUl
775,FederationofSol
783,NaaluCollective
797,Empyrean
848,CrimsonRebellion
869,CrimsonRebellion
876,DeepwroughtScholarate
887,KeleresMentak
910,YinBrotherhood
913,UniversitiesofJolNar
935,MahactGeneSorcerers
998,DeepwroughtScholarate
1014,MentakCoalition
1216,Empyrean
1320,Empyrean
1328,NaazRokhaAlliance
1369,Winnu
1445,LastBastion
1541,ArgentFlight
1579,YinBrotherhood
1588,TitansofUl
1645,LastBastion
1649,SardakkN'orr
1738,YssarilTribes
1740,TitansofUl
1783,YssarilTribes
1853,YinBrotherhood
1900,TitansofUl
1968,KeleresMentak
1995,ClanofSaar
2032,CrimsonRebellion
2055,FederationofSol
2081,YssarilTribes
2111,NekroVirus
2112,NekroVirus
2119,TitansofUl
2156,FederationofSol
2171,BaronyofLetnev
2356,Empyrean
2363,NekroVirus
2383,L1Z1XMindnet
2408,MentakCoalition
2423,KeleresMentak
2483,SardakkN'orr
2500,MentakCoalition
2551,Arborec
2626,NaaluCollective
2635,MentakCoalition
2643,LastBastion
2682,MahactGeneSorcerers
2691,Arborec
2784,CrimsonRebellion
2802,EmbersofMuaat
2815,DeepwroughtScholarate
2852,YssarilTribes
2995,Vuil'raithCabal
2999,TitansofUl
3063,XxchaKingdom
3125,BaronyofLetnev
3204,EmiratesofHacan
3315,YssarilTribes
3333,TitansofUl
3406,EmbersofMuaat
3464,Empyrean
3479,YssarilTribes
3499,TitansofUl
3504,RalNelConsortium
23,NaaluCollective
60,Nomad
74,NekroVirus
78,Empyrean
82,XxchaKingdom
90,L1Z1XMindnet
107,NaazRokhaAlliance
147,BaronyofLetnev
166,KeleresMentak
167,LastBastion
277,YinBrotherhood
336,FederationofSol
414,EmbersofMuaat
466,TitansofUl
479,KeleresMentak
519,DeepwroughtScholarate
543,FederationofSol
546,MentakCoalition
551,NaazRokhaAlliance
557,Nomad
560,FederationofSol
566,MentakCoalition
578,Empyrean
630,MentakCoalition
658,FederationofSol
671,LastBastion
679,BaronyofLetnev
758,KeleresMentak
768,SardakkN'orr
804,FederationofSol
835,CrimsonRebellion
890,ArgentFlight
896,UniversitiesofJolNar
938,MentakCoalition
960,YssarilTribes
968,NaazRokhaAlliance
972,UniversitiesofJolNar
1062,Winnu
1118,MentakCoalition
1183,Winnu
1233,UniversitiesofJolNar
1262,Empyrean
1334,Vuil'raithCabal
1511,NekroVirus
1542,RalNelConsortium
1643,TitansofUl
1712,FederationofSol
1721,YssarilTribes
1729,BaronyofLetnev
1769,FederationofSol
1813,NaaluCollective
1879,Arborec
1910,GhostsofCreuss
1956,YinBrotherhood
2048,DeepwroughtScholarate
2239,LastBastion
2240,Vuil'raithCabal
2246,ClanofSaar
2306,FederationofSol
2307,DeepwroughtScholarate
2425,CrimsonRebellion
2431,Vuil'raithCabal
2459,SardakkN'orr
2465,FederationofSol
2515,FederationofSol
2517,BaronyofLetnev
2562,NaazRokhaAlliance
2661,FederationofSol
2665,FederationofSol
2667,UniversitiesofJolNar
2669,FederationofSol
2702,YinBrotherhood
2750,ClanofSaar
2757,Arborec
2800,KeleresXxcha
2910,YssarilTribes
2981,MahactGeneSorcerers
2988,TitansofUl
3033,GhostsofCreuss
3103,FederationofSol
3161,FederationofSol
3361,DeepwroughtScholarate
3392,EmbersofMuaat
3397,RalNelConsortium
3435,ClanofSaar
3450,YinBrotherhood
3465,TitansofUl
3470,FederationofSol
3623,RalNelConsortium
50,Arborec
97,L1Z1XMindnet
180,Vuil'raithCabal
184,NaazRokhaAlliance
220,SardakkN'orr
285,LastBastion
389,Winnu
399,NaazRokhaAlliance
402,CrimsonRebellion
477,FederationofSol
485,KeleresMentak
528,YssarilTribes
539,MahactGeneSorcerers
585,NaazRokhaAlliance
588,LastBastion
622,Winnu
641,MahactGeneSorcerers
644,DeepwroughtScholarate
662,BaronyofLetnev
668,NaazRokhaAlliance
673,NaazRokhaAlliance
756,XxchaKingdom
778,LastBastion
784,DeepwroughtScholarate
856,Arborec
875,MentakCoalition
897,RalNelConsortium
908,DeepwroughtScholarate
977,Winnu
995,ClanofSaar
1011,Vuil'raithCabal
1044,FederationofSol
1095,NaazRokhaAlliance
1111,YssarilTribes
1135,DeepwroughtScholarate
1141,BaronyofLetnev
1215,KeleresMentak
1239,YinBrotherhood
1257,NekroVirus
1368,NaazRokhaAlliance
1387,MahactGeneSorcerers
1674,EmbersofMuaat
1767,NekroVirus
1809,NaazRokhaAlliance
1817,NaazRokhaAlliance
1970,L1Z1XMindnet
2006,DeepwroughtScholarate
2018,NaazRokhaAlliance
2022,KeleresArgent
2097,CrimsonRebellion
2114,CrimsonRebellion
2115,MentakCoalition
2123,Vuil'raithCabal
2153,RalNelConsortium
2217,ClanofSaar
2248,L1Z1XMindnet
2253,RalNelConsortium
2273,Arborec
2347,YssarilTribes
2452,DeepwroughtScholarate
2480,MahactGeneSorcerers
2482,NaazRokhaAlliance
2507,FederationofSol
2514,NaazRokhaAlliance
2548,NaazRokhaAlliance
2609,MahactGeneSorcerers
2646,Arborec
2713,NaazRokhaAlliance
2746,Vuil'raithCabal
2829,YinBrotherhood
2857,TitansofUl
2976,DeepwroughtScholarate
3087,NaazRokhaAlliance
3175,MahactGeneSorcerers
3193,NekroVirus
3249,Firmament
3264,Vuil'raithCabal
3282,TitansofUl
3309,MahactGeneSorcerers
3432,EmbersofMuaat
3453,L1Z1XMindnet
3458,MentakCoalition
3468,Firmament
3474,YssarilTribes
3475,ClanofSaar
3522,BaronyofLetnev
3552,RalNelConsortium
3614,Winnu
3616,MahactGeneSorcerers
3620,EmbersofMuaat
101,Winnu
112,Empyrean
127,MentakCoalition
140,TitansofUl
258,CrimsonRebellion
302,CrimsonRebellion
387,CrimsonRebellion
419,FederationofSol
476,CrimsonRebellion
545,UniversitiesofJolNar
558,MentakCoalition
569,CrimsonRebellion
573,YssarilTribes
616,XxchaKingdom
645,BaronyofLetnev
690,YinBrotherhood
695,FederationofSol
733,CrimsonRebellion
743,Vuil'raithCabal
746,Vuil'raithCabal
747,CrimsonRebellion
754,MahactGeneSorcerers
785,YinBrotherhood
885,Nomad
909,SardakkN'orr
931,YssarilTribes
939,CrimsonRebellion
959,ClanofSaar
999,ClanofSaar
1194,EmbersofMuaat
1248,ClanofSaar
1322,Vuil'raithCabal
1344,KeleresXxcha
1361,FederationofSol
1380,RalNelConsortium
1415,UniversitiesofJolNar
1440,DeepwroughtScholarate
1476,CrimsonRebellion
1503,TitansofUl
1533,Empyrean
1535,NekroVirus
1602,NaazRokhaAlliance
1636,Vuil'raithCabal
1713,DeepwroughtScholarate
1739,GhostsofCreuss
1777,CrimsonRebellion
1787,YssarilTribes
1811,CrimsonRebellion
1953,NaaluCollective
1962,MahactGeneSorcerers
2082,UniversitiesofJolNar
2102,YssarilTribes
2162,BaronyofLetnev
2280,DeepwroughtScholarate
2380,CrimsonRebellion
2427,DeepwroughtScholarate
2531,CrimsonRebellion
2628,CrimsonRebellion
2639,CrimsonRebellion
2650,TitansofUl
2680,Firmament
2722,DeepwroughtScholarate
2774,EmbersofMuaat
2808,NaazRokhaAlliance
2821,CrimsonRebellion
2881,MahactGeneSorcerers
2887,Nomad
2933,BaronyofLetnev
3039,Firmament
3075,RalNelConsortium
3089,NaazRokhaAlliance
3098,CrimsonRebellion
3116,NekroVirus
3201,L1Z1XMindnet
3263,TitansofUl
3280,DeepwroughtScholarate
3289,RalNelConsortium
3373,LastBastion
3403,MentakCoalition
3445,CrimsonRebellion
3472,GhostsofCreuss
3490,CrimsonRebellion
3496,DeepwroughtScholarate
3524,UniversitiesofJolNar
3531,RalNelConsortium
3538,DeepwroughtScholarate
3545,EmiratesofHacan
3563,CrimsonRebellion
3583,RalNelConsortium
3584,DeepwroughtScholarate
3585,NaazRokhaAlliance
3592,Firmament
3595,DeepwroughtScholarate
3597,DeepwroughtScholarate
3603,Nomad
3607,KeleresMentak
3609,RalNelConsortium
3629,LastBastion
47,GhostsofCreuss
59,Winnu
76,NaazRokhaAlliance
84,GhostsofCreuss
109,YssarilTribes
113,Firmament
138,ClanofSaar
176,NaazRokhaAlliance
201,EmiratesofHacan
212,NaazRokhaAlliance
241,MentakCoalition
249,ClanofSaar
299,SardakkN'orr
344,DeepwroughtScholarate
366,Vuil'raithCabal
393,MahactGeneSorcerers
421,L1Z1XMindnet
463,RalNelConsortium
512,ClanofSaar
606,RalNelConsortium
608,NaaluCollective
654,MahactGeneSorcerers
660,YssarilTribes
723,NaazRokhaAlliance
738,KeleresMentak
745,NaaluCollective
791,NaazRokhaAlliance
825,GhostsofCreuss
858,NaazRokhaAlliance
943,MentakCoalition
945,L1Z1XMindnet
981,YinBrotherhood
985,GhostsofCreuss
991,KeleresMentak
993,LastBastion
1005,NaazRokhaAlliance
1040,MahactGeneSorcerers
1074,EmbersofMuaat
1085,Firmament
1093,CrimsonRebellion
1137,EmiratesofHacan
1175,NaazRokhaAlliance
1270,Nomad
1280,EmbersofMuaat
1281,LastBastion
1291,ArgentFlight
1329,YinBrotherhood
1346,CrimsonRebellion
1347,TitansofUl
1353,Winnu
1355,NaazRokhaAlliance
1377,CrimsonRebellion
1423,NaazRokhaAlliance
1432,ClanofSaar
1435,TitansofUl
1497,Empyrean
1653,TitansofUl
1716,GhostsofCreuss
1720,UniversitiesofJolNar
1748,L1Z1XMindnet
1819,ClanofSaar
